0;0;0.0;0.0;-16311.139;-255.0;-249.49922;-127.423454;16240.369;explore_def;12;0.55917186;DEFEAT
0;0;0.0;0.0;-126135.734;-255.0;-236.62112;-252.72961;20546.504;explore_def;8;0.49678084;DEFEAT
0;0;0.0;0.0;-128384.77;-255.0;-237.16234;-252.87233;20545.502;explore_def;8;0.27087492;DEFEAT
0;0;0.0;0.0;-130626.266;-255.0;-238.43954;-252.92207;20981.555;explore_def;8;0.2318846;DEFEAT
0;0;0.0;0.0;-132069.62;-255.0;-240.1214;-252.34923;20530.523;explore_def;8;0.2464956;DEFEAT
0;0;0.0;0.0;-130528.19;-255.0;-243.12311;-251.81819;20229.861;explore_def;8;0.25868925;DEFEAT
0;0;0.0;0.0;-127924.586;-255.0;-239.26224;-251.1888;19870.309;explore_def;8;0.2644422;DEFEAT
0;0;0.0;0.0;-126397.11;-255.0;-242.39294;-252.99178;21056.42;explore_def;8;0.21578278;DEFEAT
0;0;0.0;0.0;-124857.72;-255.0;-233.50882;-252.96773;20933.047;explore_def;8;0.1750743;DEFEAT
0;0;0.0;0.0;-124136.75;-255.0;-242.81668;-252.996;21161.018;explore_def;6;0.12652233;DEFEAT
0;0;0.0;0.0;-124378.984;-255.0;-234.17253;-252.93077;20934.484;explore_def;6;0.13654312;DEFEAT
0;0;0.0;0.0;-123869.414;-255.0;-242.07161;-252.83061;20768.451;explore_def;6;0.14499597;DEFEAT
0;0;0.0;0.0;-119055.69;-255.0;-245.94441;-252.36348;20962.756;explore_def;4;0.156815;DEFEAT
0;0;0.0;0.0;-117752.45;-255.0;-238.1447;-252.4444;21240.227;explore_def;4;0.13740873;DEFEAT
0;0;0.0;0.0;-119296.95;-255.0;-242.97005;-252.9965;21840.191;explore_def;4;0.11727354;DEFEAT
0;0;0.0;0.0;-106528.19;-255.0;-233.54137;-251.43234;20714.107;explore_def;4;0.0904851;DEFEAT
0;0;0.0;0.0;-104746.93;-255.0;-233.01123;-251.18565;20588.129;explore_def;4;0.08440951;DEFEAT
0;0;0.0;0.0;-105003.17;-255.0;-232.91342;-251.28812;20689.318;explore_def;4;0.11648492;DEFEAT
0;0;0.0;0.0;-106022.81;-255.0;-233.22316;-251.59888;21057.75;explore_def;4;0.11677257;DEFEAT
0;0;0.0;0.0;-115459.56;-255.0;-234.71367;-252.99963;21945.773;explore_def;4;0.058855947;DEFEAT
0;0;0.0;0.0;-123858.32;-255.0;-236.00877;-252.84909;21054.553;explore_def;4;0.122539476;DEFEAT
0;0;0.0;0.0;-126392.95;-255.0;-241.42007;-252.99843;21287.133;explore_def;2;0.46578342;DEFEAT
0;0;0.0;0.0;-17842.01;-255.0;-249.93556;-132.49837;15755.324;explore_def;12;0.569084;DEFEAT
0;0;0.0;0.0;-130341.516;-255.0;-233.75894;-252.95471;20833.293;explore_def;10;0.32386893;DEFEAT
0;0;0.0;0.0;-127874.72;-255.0;-237.90388;-252.99644;20926.32;explore_def;8;0.31257835;DEFEAT
0;0;0.0;0.0;-127140.97;-255.0;-236.91406;-252.80444;20468.99;explore_def;8;0.31623113;DEFEAT
0;0;0.0;0.0;-126340.72;-255.0;-242.49147;-252.42218;20241.477;explore_def;4;0.28981638;DEFEAT
0;0;0.0;0.0;-128832.805;-255.0;-240.47897;-252.39088;20453.326;explore_def;4;0.21457948;DEFEAT
0;0;0.0;0.0;-127468.42;-255.0;-238.25174;-251.24835;19598.188;explore_def;2;0.119004875;DEFEAT
0;0;0.0;0.0;-127437.625;-255.0;-241.42032;-251.09521;19568.684;explore_def;2;0.029510103;DEFEAT
0;0;0.0;0.0;-129736.32;-255.0;-239.55016;-251.5981;20076.32;explore_def;2;0.049531918;DEFEAT
0;0;0.0;0.0;-134594.08;-255.0;-236.3753;-252.6367;20970.105;explore_def;2;0.13651729;DEFEAT
0;0;0.0;0.0;-135884.4;-255.0;-236.73863;-252.99805;21446.918;explore_def;2;0.20587702;DEFEAT
0;0;0.0;0.0;-132341.67;-255.0;-236.28157;-252.95314;20813.076;explore_def;10;0.43342575;DEFEAT
0;0;0.0;0.0;-132040.78;-255.0;-233.45021;-252.97734;20874.23;explore_def;8;0.28108302;DEFEAT
0;0;0.0;0.0;-126859.29;-255.0;-234.45804;-252.96645;20718.982;explore_def;8;0.034832854;DEFEAT
0;0;0.0;0.0;-126637.76;-255.0;-236.9641;-252.99782;20817.027;explore_def;8;0.08213304;DEFEAT
0;0;0.0;0.0;-126889.81;-255.0;-241.49329;-252.91801;20780.04;explore_def;8;0.12852876;DEFEAT
0;0;0.0;0.0;-126621.58;-255.0;-235.38869;-252.99652;20816.934;explore_def;6;0.14892662;DEFEAT
0;0;0.0;0.0;-126373.95;-255.0;-237.57501;-252.99265;20882.14;explore_def;6;0.053035624;DEFEAT
0;1;0.0;31538.172;-121074.016;-255.0;-235.73816;-252.65553;21169.05;explore_off;6;0.005117986;DEFEAT
0;1;0.0;31538.172;-123837.89;-255.0;-239.0438;-252.6663;20945.408;explore_off;6;0.09953169;DEFEAT
0;1;0.0;31538.172;-127114.09;-255.0;-238.8897;-252.99826;20818.5;explore_off;6;0.16146527;DEFEAT
0;1;0.0;31538.172;-125022.67;-255.0;-236.6912;-251.67203;19585.736;explore_off;6;0.17819913;DEFEAT
0;1;0.0;31538.172;-128253.48;-255.0;-235.7333;-251.85278;19647.848;explore_off;6;0.30001572;DEFEAT
0;1;0.0;31538.172;-134597.94;-255.0;-235.984;-252.99664;20891.227;explore_off;4;0.43364945;DEFEAT
0;0;0.0;0.0;-133083.95;-255.0;-235.9108;-252.95567;20680.217;explore_def;12;0.5321479;DEFEAT
0;0;0.0;0.0;-134047.53;-255.0;-237.81258;-252.98393;20988.066;explore_def;6;0.1588157;DEFEAT
0;0;0.0;0.0;-126806.82;-255.0;-233.66283;-252.99596;20907.234;explore_def;6;0.17684144;DEFEAT
0;0;0.0;0.0;-125083.14;-255.0;-237.87444;-252.79573;20681.03;explore_def;6;0.1989751;DEFEAT
0;0;0.0;0.0;-122823.04;-255.0;-239.09656;-252.63722;20674.488;explore_def;6;0.21715942;DEFEAT
0;0;0.0;0.0;-120281.68;-255.0;-235.78625;-252.03247;20345.137;explore_def;6;0.22445793;DEFEAT
0;0;0.0;0.0;-123110.234;-255.0;-245.27353;-252.92395;21192.06;explore_def;6;0.24551612;DEFEAT
0;0;0.0;0.0;-124113.95;-255.0;-240.86722;-252.99887;21497.912;explore_def;4;0.4852896;DEFEAT
0;0;0.0;0.0;-123834.01;-255.0;-233.23708;-252.99606;21222.23;explore_def;2;0.594183;DEFEAT
0;0;0.0;0.0;-16311.856;-255.0;-250.48112;-128.11853;16287.326;explore_def;10;0.5749488;DEFEAT
